ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD,logPhi_Post_SD
WBGene00004394,1.407555947,1.403331943,1.403193013,1.398816749,0.110801686,0.07895702
WBGene00004397,1.85524699,1.853146859,1.849259814,1.843236626,0.148807274,0.080628548
WBGene00004403,0.66999021,0.665279116,0.645429063,0.618756699,0.176617875,0.281447107
WBGene00004405,1.348740407,1.350640803,1.345456439,1.342123735,0.093546852,0.070158793
WBGene00004408,2.978120573,2.978715503,2.972504561,2.966870675,0.182752016,0.061551919
WBGene00004409,3.610717221,3.60393446,3.593286043,3.575827849,0.354875735,0.09859812
WBGene00004410,2.942287035,2.935964411,2.9261332,2.909952838,0.308518671,0.105179255
WBGene00004413,3.248507809,3.245778029,3.241793332,3.235067309,0.208828294,0.06442527
WBGene00004415,3.308822927,3.303644216,3.303355536,3.297878613,0.19021752,0.057588379
WBGene00004416,3.072086872,3.069065787,3.066492777,3.060860854,0.185009607,0.060531531
WBGene00004417,3.101328552,3.100639397,3.094046255,3.08676675,0.212899019,0.068632791
WBGene00004418,3.205305367,3.195145158,3.197990297,3.190683843,0.216919772,0.067650516
WBGene00004420,3.563567625,3.548218723,3.554452594,3.54535605,0.255501044,0.071612264
WBGene00004421,2.858560858,2.858734234,2.850257413,2.841926135,0.217814338,0.076431456
WBGene00004423,3.904961462,3.914030027,3.894254789,3.883492141,0.28879957,0.074285413
WBGene00004426,3.051502001,3.039511668,3.039414418,3.027343971,0.272239059,0.089196149
WBGene00004427,3.396997342,3.39649922,3.388365538,3.3797323,0.242398887,0.071418837
WBGene00004428,2.865490492,2.871283683,2.857127426,2.848730965,0.218750758,0.076627617
WBGene00004430,3.448134992,3.443126822,3.438561219,3.428970529,0.257038289,0.0746918
WBGene00004431,2.965053282,2.957990241,2.957450918,2.949833334,0.212361103,0.071773267
WBGene00004432,3.983655251,3.986299052,3.971442025,3.959154706,0.31128787,0.078587459
WBGene00004433,3.160063207,3.144188681,3.149411663,3.138831696,0.260623765,0.082150104
WBGene00004434,3.55233516,3.53369605,3.53864155,3.525121115,0.314470129,0.087733011
WBGene00004435,3.450728939,3.448773252,3.43717017,3.423498057,0.305020561,0.089055309
WBGene00004436,3.346409097,3.335762862,3.336156534,3.325950734,0.26282264,0.078351106
WBGene00004437,1.582279131,1.583511888,1.572776419,1.563043727,0.171787446,0.110629228
WBGene00004438,4.297901679,4.278425986,4.280869854,4.263889005,0.38358294,0.089188083
WBGene00004439,2.625397762,2.615380781,2.615965094,2.606517341,0.22266071,0.084999253
WBGene00004441,3.119719172,3.104877761,3.10726505,3.094847154,0.27951898,0.089515872
WBGene00004442,3.548013142,3.54386076,3.534378881,3.520722289,0.311136158,0.087921596
WBGene00004447,3.185986638,3.180793838,3.173140449,3.160266375,0.286317347,0.090071426
WBGene00004448,3.969128037,3.959197155,3.952069854,3.934905719,0.367428054,0.093101834
WBGene00004449,3.198298802,3.203218962,3.185818995,3.173278653,0.282297501,0.088663201
WBGene00004450,2.99988506,3.006278269,2.984139474,2.96839292,0.307958154,0.102777627
WBGene00004451,2.926343223,2.905400431,2.910498216,2.894675225,0.305439173,0.104353885
WBGene00004452,3.486965355,3.46462677,3.461619758,3.436334834,0.422029577,0.120991692
WBGene00004453,2.860263157,2.846447384,2.828444189,2.796205943,0.425359641,0.150555167
WBGene00004454,3.130382343,3.12005184,3.113671748,3.096918974,0.323470304,0.10373082
WBGene00004455,1.337640327,1.338678629,1.322529492,1.306591908,0.197134758,0.153144179
WBGene00004456,3.333428384,3.317271399,3.314562039,3.29579945,0.356321179,0.106600802
WBGene00004458,1.33117981,1.32781641,1.329093683,1.327002802,0.074493608,0.056089875
WBGene00004459,1.491904702,1.490775144,1.489884428,1.487858323,0.077589817,0.052140805
WBGene00004460,1.245239976,1.244501153,1.241167631,1.237070942,0.100518344,0.081171342
WBGene00004461,1.55099578,1.552334332,1.547271417,1.54351339,0.107189463,0.06956665
WBGene00004463,1.448715113,1.45157507,1.4442124,1.439663477,0.113817378,0.079202264
WBGene00004464,1.410949642,1.403712794,1.405439216,1.399907261,0.124681172,0.088678002
WBGene00004465,1.603121519,1.603005775,1.598230364,1.593331689,0.125290807,0.078304431
WBGene00004466,1.14219314,1.140042701,1.13530209,1.12835273,0.125201419,0.110466028
WBGene00004467,2.04325636,2.042597779,2.038181035,2.033069147,0.143637554,0.070734743
WBGene00004468,1.511474117,1.507604657,1.504266045,1.496970775,0.146994165,0.098236851
WBGene00004469,3.24700302,3.243263768,3.240861157,3.234694716,0.199564225,0.061654649
WBGene00004470,3.523634361,3.521232266,3.516626789,3.509611462,0.222268732,0.063181674
WBGene00004471,3.363430092,3.358182576,3.356682108,3.349957252,0.213663396,0.063384271
WBGene00004472,3.317702493,3.299221375,3.309374547,3.301071114,0.235707072,0.070925095
WBGene00004473,3.694989417,3.687719951,3.687150052,3.679286345,0.240585138,0.065291709
WBGene00004474,3.270471718,3.267753294,3.262338219,3.254126945,0.229893068,0.070813041
WBGene00004476,3.163822102,3.155234155,3.154604111,3.14537991,0.241657745,0.076501869
WBGene00004478,3.122220219,3.12210453,3.113472451,3.104712822,0.233806204,0.075026694
WBGene00004479,3.418873183,3.40647347,3.406609321,3.394371924,0.290119976,0.084858316
WBGene00004480,3.184240557,3.176354534,3.17339488,3.162530415,0.263027008,0.08274888
WBGene00004481,3.582025606,3.581219483,3.567216036,3.552283343,0.325090782,0.091346221
WBGene00004482,3.423350697,3.415869285,3.41083469,3.398340805,0.293353975,0.085675241
WBGene00004483,2.837065158,2.832035238,2.825648445,2.814130468,0.253919862,0.090127551
WBGene00004484,2.873233512,2.864514315,2.861341102,2.849453637,0.261967984,0.091204006
WBGene00004485,3.239812622,3.240289541,3.226743534,3.21356477,0.290386056,0.090227759
WBGene00004486,3.303724571,3.284242795,3.291092103,3.278523877,0.290114113,0.087546536
WBGene00004488,2.880138653,2.879306444,2.868707731,2.857281027,0.257077619,0.089306011
WBGene00004489,3.735833973,3.712801905,3.71975517,3.703712916,0.347328488,0.092982209
WBGene00004490,3.49850796,3.48725004,3.476812468,3.454996988,0.389599159,0.111911432
WBGene00004491,4.292081229,4.275828823,4.274388492,4.256854324,0.391975842,0.090831089
WBGene00004492,2.708086112,2.701155106,2.696430821,2.684735579,0.251218638,0.093103988
WBGene00004493,2.681303842,2.68414733,2.66987728,2.658356377,0.246944544,0.092752611
WBGene00004494,3.0392053,3.03611369,3.023834787,3.00840797,0.305466168,0.100980117
WBGene00004495,3.21014389,3.206955896,3.196344438,3.182580148,0.298583313,0.092905168
WBGene00004496,3.399666351,3.380858382,3.378700922,3.357471071,0.376456983,0.111780325
WBGene00004497,3.047253191,3.026303705,3.021386572,2.995536942,0.398431042,0.130885361
WBGene00004498,3.298039562,3.27737177,3.261598303,3.224558336,0.488798183,0.150121085
WBGene00004499,3.328567052,3.318395229,3.314151109,3.299612027,0.309183676,0.093504687
WBGene00004501,1.266778565,1.262769866,1.262168109,1.257521528,0.107808323,0.085682305
WBGene00004502,1.510847349,1.508190144,1.506591861,1.502296256,0.11298909,0.075376285
WBGene00004503,1.55546717,1.555517348,1.550898863,1.546283736,0.118733781,0.07699037
WBGene00004505,1.289982731,1.2840158,1.284845643,1.2796854,0.115010572,0.089570878
WBGene00004506,1.622145381,1.616322603,1.617993395,1.613825132,0.115996622,0.071742668
WBGene00004507,0.29523525,0.2915744,0.285755482,0.27564343,0.073039985,0.261912657
WBGene00004680,0.400904242,0.402162235,0.391267199,0.381031297,0.086147778,0.22528173
WBGene00004682,0.909471483,0.909162109,0.903478345,0.897340266,0.103398023,0.115926324
WBGene00004684,0.609557164,0.611861193,0.604175964,0.59861464,0.079916639,0.134625845
WBGene00004699,1.864471851,1.863827749,1.858578535,1.852607146,0.147504398,0.079932772
WBGene00004700,2.1925944,2.184836748,2.185756605,2.178931181,0.173523686,0.079104126
WBGene00004703,1.49610998,1.496175255,1.485828407,1.475367938,0.174541438,0.118175889
WBGene00004719,0.546943445,0.545350457,0.542103205,0.537207169,0.072557296,0.134079287
WBGene00004721,0.683841577,0.681782289,0.675729131,0.667422488,0.104462825,0.155945795
WBGene00004723,0.68718248,0.688742989,0.676166113,0.664404796,0.120068415,0.183431031
WBGene00004726,0.460891765,0.460565666,0.455424513,0.44978796,0.070126303,0.156221776
WBGene00004737,1.169619274,1.165895265,1.165805305,1.161964895,0.094260899,0.081067777
WBGene00004742,1.047088099,1.045835096,1.035677404,1.023829846,0.152393258,0.149876906
WBGene00004746,0.534674649,0.535471756,0.533244556,0.53180446,0.039019029,0.073400871
WBGene00004748,0.622296331,0.622733698,0.611357459,0.599953042,0.114751379,0.191277068
WBGene00004754,1.147695228,1.146150656,1.144846153,1.141975257,0.080638823,0.070721195
WBGene00004758,0.74966981,0.748895691,0.73962344,0.729205657,0.12100495,0.166397636
WBGene00004759,0.601391499,0.602885614,0.596342469,0.591179677,0.077293686,0.130907303
WBGene00004764,1.043395325,1.045649869,1.035900454,1.028125372,0.123293329,0.121416158
WBGene00004766,1.187193867,1.187019297,1.175097395,1.16276204,0.168179468,0.144283865
WBGene00004768,0.691134965,0.693131493,0.685571872,0.679872728,0.086893473,0.128219332
WBGene00004769,0.768902332,0.769235757,0.763163576,0.757289387,0.09320569,0.123379424
WBGene00004771,0.745504887,0.748270978,0.735331108,0.724523203,0.120155049,0.168908181
WBGene00004773,0.367539276,0.365792944,0.359168153,0.350199668,0.076448822,0.219648619
WBGene00004774,0.867429487,0.865717016,0.855089168,0.842236308,0.144052791,0.17168235
WBGene00004775,1.073272217,1.071632444,1.071321147,1.069368906,0.064748782,0.060392564
WBGene00004777,0.634398975,0.632759315,0.626563934,0.618436484,0.098491309,0.159602107
WBGene00004778,0.585126353,0.583424292,0.579198573,0.57314201,0.082597331,0.143925516
WBGene00004779,0.794671349,0.794981372,0.787841707,0.780845153,0.103238121,0.13252565
WBGene00004786,0.821298524,0.821134481,0.815702512,0.810028486,0.095437456,0.117595266
WBGene00004787,0.81797812,0.81659966,0.806025418,0.79368916,0.138249288,0.173658605
WBGene00004788,1.985058459,1.991328693,1.978778513,1.972433665,0.157264479,0.079917081
WBGene00004790,0.52666193,0.521334309,0.514238544,0.500387778,0.110912384,0.225068109
WBGene00004793,0.39370798,0.39414474,0.384046472,0.37383447,0.085221924,0.227637656
WBGene00004795,0.654723653,0.657099724,0.650314769,0.645831849,0.075517829,0.116987914
WBGene00004796,0.400692252,0.399147793,0.387900328,0.373987097,0.098619164,0.262040221
WBGene00004798,3.689446222,3.682933225,3.678017891,3.666591496,0.290783294,0.078867623
WBGene00004803,0.387853502,0.379543938,0.375821723,0.363323087,0.095831117,0.255433648
WBGene00004806,0.858124259,0.86170759,0.852618483,0.847005848,0.096516336,0.114240396
WBGene00004807,2.066733995,2.066635427,2.057848841,2.048907829,0.191298277,0.093123068
WBGene00004808,2.134568019,2.126304827,2.124772673,2.114907649,0.204200284,0.096232147
WBGene00004809,1.864983676,1.861602751,1.854674342,1.844259728,0.195499273,0.105755356
WBGene00004810,1.656693121,1.651613523,1.645790408,1.634711369,0.188970995,0.115622987
WBGene00004811,0.845944487,0.849432051,0.827082383,0.80691134,0.174397968,0.217077774
WBGene00004813,1.710185371,1.709964231,1.701331245,1.692278422,0.172515824,0.102628713
WBGene00004814,1.333068093,1.334301797,1.322398468,1.311613962,0.168290089,0.12742126
WBGene00004815,1.491856636,1.488095924,1.481905438,1.471768519,0.171244831,0.116463681
WBGene00004816,1.186329533,1.178839267,1.17452732,1.162499547,0.166242856,0.142509174
WBGene00004818,1.371408796,1.373882607,1.36064635,1.349704755,0.170878547,0.126352411
WBGene00004819,1.366893488,1.367303174,1.35450021,1.341824299,0.182414744,0.136119654
WBGene00004821,1.825888129,1.827862398,1.816856924,1.807747037,0.181041048,0.099982155
WBGene00004822,0.270198929,0.263628433,0.255980122,0.24123905,0.086809873,0.336786958
WBGene00004823,0.577293402,0.570730508,0.559883695,0.541485208,0.139233828,0.252830693
WBGene00004824,0.705200308,0.698754161,0.680802786,0.65355461,0.17897057,0.274686089
WBGene00004825,0.53780317,0.530025889,0.518582178,0.498615724,0.142197812,0.275091828
WBGene00004826,0.663923601,0.670624829,0.646517799,0.627825109,0.147879683,0.236288004
WBGene00004856,0.660044164,0.660583532,0.651157675,0.64199183,0.107043696,0.166580329
WBGene00004857,0.405382803,0.399637037,0.394243852,0.382439421,0.09328114,0.241121607
WBGene00004860,0.418879461,0.416140832,0.411125885,0.403027889,0.079353539,0.196381643
WBGene00004875,2.003935253,2.002394795,1.999117064,1.994280477,0.138916847,0.069523598
WBGene00004876,0.738464617,0.737058237,0.732903814,0.727270509,0.090308526,0.123633929
WBGene00004879,0.495474424,0.493880375,0.493510181,0.491542355,0.04414536,0.089305214
WBGene00004880,1.04985893,1.048913257,1.047378908,1.0448895,0.072106974,0.068915175
WBGene00004883,0.609196333,0.609253405,0.602945267,0.596482893,0.086206139,0.145238175
WBGene00004884,1.126384544,1.126080548,1.120851573,1.115216764,0.110749418,0.099876797
WBGene00004885,0.360116243,0.356128084,0.349303026,0.33770815,0.086340482,0.253059722
WBGene00004886,0.874610445,0.869407431,0.864329051,0.853818445,0.133009505,0.155183525
WBGene00004888,2.678544195,2.678119151,2.659489216,2.640178378,0.317953754,0.120175129
WBGene00004891,1.257249358,1.256381687,1.248350462,1.239267244,0.14843916,0.12006885
WBGene00004895,0.59573408,0.598008827,0.588574841,0.580998707,0.090506029,0.158133184
WBGene00004896,0.75969563,0.758066273,0.753857024,0.747923387,0.093617952,0.125031063
WBGene00004897,1.631226933,1.627253686,1.613105743,1.594511735,0.240940191,0.150914753
WBGene00004898,1.070211057,1.063051807,1.048174718,1.024932221,0.213424236,0.207752743
WBGene00004900,0.879437255,0.879321388,0.875217482,0.870973378,0.086008658,0.098395669
WBGene00004902,1.68428307,1.682586448,1.681100879,1.677905506,0.103447145,0.061620936
WBGene00004904,1.207113943,1.206601838,1.203872035,1.200615265,0.088393291,0.073505384
WBGene00004910,0.731830713,0.73023769,0.726735055,0.721554745,0.085789456,0.11898116
WBGene00004912,0.931290652,0.926922792,0.919701135,0.907705239,0.144985205,0.160193466
WBGene00004914,1.710544135,1.7054944,1.696008237,1.681308421,0.222252138,0.131365219
WBGene00004915,2.290317269,2.292297599,2.277151421,2.263844584,0.244777441,0.1078717
WBGene00004917,1.983522242,1.99214589,1.969178507,1.954518895,0.236583023,0.12141149
WBGene00004918,1.962140991,1.95328514,1.94114605,1.919661935,0.284928083,0.147966292
WBGene00004919,2.487783073,2.47250586,2.470340378,2.452783387,0.294180799,0.119095897
WBGene00004920,3.188884247,3.180857314,3.165624679,3.142138812,0.384569664,0.121554429
WBGene00004924,1.303746957,1.300289457,1.298523611,1.293263753,0.116498912,0.0898915
WBGene00004926,1.118375466,1.1127912,1.111999755,1.105567871,0.119180344,0.1073631
WBGene00004927,1.865861651,1.864386064,1.861764653,1.857648718,0.123546386,0.066446509
WBGene00004928,0.579714089,0.581450943,0.570665601,0.561131599,0.100393204,0.180449771
WBGene00004944,0.367163691,0.366115878,0.358838379,0.3500815,0.076881136,0.218148171
WBGene00004947,0.753254681,0.755816782,0.750990461,0.748684142,0.057970309,0.078042768
WBGene00004949,0.755131152,0.753814627,0.743452413,0.731382267,0.131228513,0.178799308
WBGene00004950,0.611618429,0.610260358,0.594834605,0.577156703,0.140580767,0.240778616
WBGene00004952,1.601965046,1.597463635,1.59844335,1.594919639,0.106305655,0.066423297
WBGene00004953,0.727101597,0.729543349,0.722777837,0.718381041,0.078821188,0.109883968
WBGene00004954,0.270586854,0.26839976,0.260876497,0.250735,0.071747388,0.275877231
WBGene00004955,1.044697117,1.04319068,1.042386133,1.040056827,0.069310954,0.066749375
WBGene00004958,0.702928511,0.7059646,0.695832973,0.688593187,0.099135421,0.143610081
WBGene00004959,1.131847386,1.131977643,1.127473081,1.123041325,0.099033391,0.088415566
WBGene00004960,1.129677191,1.129581351,1.123670972,1.117565577,0.115759859,0.103868425
WBGene00004964,0.615500725,0.611334168,0.605557775,0.595208367,0.10905277,0.183092513
WBGene00004965,0.97272573,0.971431193,0.963459076,0.953885391,0.132651464,0.139862412
WBGene00004966,0.532876619,0.531414701,0.517087574,0.500065091,0.126202186,0.251777852
WBGene00004971,1.248984532,1.25410452,1.233162811,1.216460364,0.194594133,0.162390628
WBGene00004973,0.63213998,0.632340659,0.61147014,0.589061807,0.156671,0.265411521
WBGene00004979,0.566832701,0.565966402,0.552969234,0.53865582,0.123896822,0.225922051
WBGene00004981,0.874290074,0.874436505,0.869323569,0.864291951,0.092801364,0.107286557
WBGene00004984,1.026359955,1.026170855,1.019500401,1.012503518,0.117781395,0.116629325
WBGene00004986,1.963460658,1.96623322,1.947730948,1.93175427,0.247241004,0.127646139
WBGene00004987,1.464824575,1.456270731,1.44726019,1.42929135,0.22517048,0.15674269
WBGene00004988,1.990199572,1.978093958,1.972390762,1.954112335,0.264027045,0.135272833
WBGene00004989,1.913336607,1.905052093,1.896980105,1.880221726,0.248199082,0.132145637
WBGene00004990,2.098985059,2.089040721,2.08295751,2.066550997,0.257182271,0.124822924
WBGene00004993,1.677623475,1.680039574,1.673149183,1.668622654,0.12192184,0.073385037
WBGene00004994,1.111178214,1.106178924,1.090249434,1.068469964,0.212423299,0.198009256
WBGene00004997,0.924373762,0.918749677,0.902526064,0.879715557,0.198316264,0.222438821
WBGene00004998,0.899992632,0.885504548,0.878650591,0.856427289,0.192995031,0.222809332
WBGene00004999,2.731171115,2.731441493,2.714431623,2.697566637,0.301635917,0.111333735
WBGene00005000,0.785508573,0.776295191,0.764211388,0.741628561,0.17966651,0.239473816
WBGene00005001,1.089302549,1.087208575,1.063525917,1.035549464,0.231523895,0.224206018
WBGene00005002,1.779438958,1.773850627,1.763209215,1.746761511,0.23924296,0.136216263
WBGene00005004,0.458502248,0.457895068,0.438409054,0.416157443,0.130930399,0.310490407
WBGene00005006,0.333866988,0.331794943,0.324984807,0.315708766,0.075800949,0.23649853
WBGene00005010,0.630934274,0.630973979,0.626375105,0.621727084,0.075343231,0.121283383
